method,sample_id,coverage_score,acceptance_completeness,dependency_capture_rate,rework_rate,time_to_ready_minutes,reviewer_edits_per_story,governance_block_rate
B1_template_rules,U00159,5.99,6.5,0.5844,0.3066,132.98,4.0158,0.1425
B1_template_rules,U00174,5.92,6.5,0.6359,0.3051,135.71,4.1009,0.1463
B1_template_rules,U00189,5.11,6.35,0.5397,0.3083,120.48,4.1826,0.1458
B1_template_rules,U00204,5.85,6.6,0.5862,0.2898,130.42,3.8981,0.1382
B1_template_rules,U00219,5.99,6.5,0.5722,0.3188,136.89,4.1379,0.1522
B1_template_rules,U00234,5.92,6.5,0.6357,0.3053,135.76,4.1026,0.1494
B1_template_rules,U00249,5.11,6.35,0.5288,0.3192,123.97,4.2917,0.1517
B1_template_rules,U00264,5.85,6.6,0.5832,0.2928,131.37,3.9278,0.1386
B1_template_rules,U00279,5.99,6.5,0.5791,0.3119,134.67,4.0685,0.144
B1_template_rules,U00294,5.92,6.5,0.6339,0.3071,136.36,4.1212,0.1481
B1_template_rules,U00309,5.11,6.35,0.5313,0.3167,123.2,4.2675,0.1478
B1_template_rules,U00324,5.92,6.5,0.6436,0.2974,133.25,4.0242,0.14
B1_template_rules,U00339,5.11,6.35,0.5338,0.3142,122.38,4.2418,0.1509
B1_template_rules,U00354,5.92,6.5,0.6349,0.3061,136.03,4.111,0.1494
B1_template_rules,U00369,5.11,6.35,0.5367,0.3113,121.46,4.2131,0.1481
B1_template_rules,U00384,5.85,6.6,0.5775,0.2985,133.2,3.9851,0.1459
B1_template_rules,U00399,5.99,6.5,0.5741,0.3169,136.3,4.1194,0.1508
B1_template_rules,U00414,5.92,6.5,0.6433,0.2977,133.34,4.0268,0.1433
B1_template_rules,U00429,5.11,6.35,0.5322,0.3158,122.9,4.2581,0.1512
B1_template_rules,U00444,5.85,6.6,0.5826,0.2934,131.56,3.9338,0.1413
B1_template_rules,U00459,5.99,6.5,0.5756,0.3154,135.82,4.1045,0.1496
B1_template_rules,U00474,5.92,6.5,0.6328,0.3082,136.7,4.132,0.1509
B1_template_rules,U00489,5.11,6.35,0.5294,0.3186,123.79,4.2859,0.1536
B1_template_rules,U00504,5.85,6.6,0.581,0.295,132.08,3.9501,0.1431
B1_template_rules,U00519,5.99,6.5,0.5751,0.3159,135.98,4.1094,0.1445
B1_template_rules,U00534,5.92,6.5,0.6362,0.3048,135.62,4.0981,0.1463
B1_template_rules,U00549,5.11,6.35,0.5299,0.3181,123.64,4.2811,0.1501
B1_template_rules,U00564,5.85,6.6,0.5847,0.2913,130.88,3.9126,0.1392
B1_template_rules,U00579,5.99,6.5,0.5763,0.3147,135.59,4.0972,0.1465
B1_template_rules,U00594,5.92,6.5,0.6406,0.3004,134.2,4.0538,0.1426
B1_template_rules,U00609,5.11,6.35,0.532,0.316,122.95,4.2598,0.1507
B1_template_rules,U00624,5.99,6.5,0.5851,0.3059,132.78,4.0092,0.1397
B1_template_rules,U00639,5.92,6.5,0.6354,0.3056,135.88,4.1061,0.1496
B1_template_rules,U00654,5.11,6.35,0.5325,0.3155,122.79,4.2547,0.1489
B1_template_rules,U00669,5.85,6.6,0.5797,0.2963,132.5,3.9631,0.1449
B1_template_rules,U00684,5.99,6.5,0.573,0.318,136.65,4.1304,0.1488
B1_template_rules,U00699,5.92,6.5,0.6328,0.3082,136.7,4.132,0.1518
B1_template_rules,U00714,5.11,6.35,0.5271,0.3209,124.52,4.3087,0.1539
B1_template_rules,U00729,5.85,6.6,0.5799,0.2961,132.42,3.9607,0.1461
B1_template_rules,U00744,5.99,6.5,0.5842,0.3068,133.06,4.0182,0.1427
B1_template_rules,U00759,5.92,6.5,0.6395,0.3015,134.56,4.0649,0.1464
B1_template_rules,U00774,5.11,6.35,0.5419,0.3061,119.79,4.1609,0.1445
B1_template_rules,U00789,5.85,6.6,0.5859,0.2901,130.52,3.9012,0.1396
B1_template_rules,U00804,5.99,6.5,0.5788,0.3122,134.79,4.0721,0.147
B1_template_rules,U00819,5.92,6.5,0.64,0.301,134.39,4.0598,0.1428
B1_template_rules,U00834,5.11,6.35,0.5381,0.3099,121.01,4.199,0.1475
B1_template_rules,U00849,5.85,6.6,0.5792,0.2968,132.66,3.968,0.1435
B1_template_rules,U00864,5.99,6.5,0.5835,0.3075,133.29,4.0252,0.1385
B1_template_rules,U00879,5.92,6.5,0.6429,0.2981,133.47,4.0309,0.1413
B1_template_rules,U00893,5.11,6.35,0.532,0.316,122.96,4.2599,0.1459
B1_template_rules,U00907,5.85,6.6,0.5861,0.2899,130.44,3.8987,0.1376
B1_template_rules,U00921,5.99,6.5,0.5726,0.3184,136.78,4.1343,0.1458
B1_template_rules,U00935,5.92,6.5,0.635,0.306,135.99,4.1097,0.1449
B1_template_rules,U00949,5.11,6.35,0.5342,0.3138,122.25,4.2377,0.1468
B1_template_rules,U00963,5.85,6.6,0.5755,0.3005,133.84,4.0049,0.1465
B1_template_rules,U00977,5.99,6.5,0.5824,0.3086,133.64,4.0362,0.1409
B1_template_rules,U00991,5.92,6.5,0.6449,0.2961,132.82,4.0106,0.1382
B1_template_rules,U01005,5.11,6.35,0.5428,0.3052,119.49,4.1517,0.1389
B1_template_rules,U01019,5.85,6.6,0.5752,0.3008,133.94,4.0081,0.1498
B1_template_rules,U01033,5.99,6.5,0.5722,0.3188,136.9,4.1381,0.1522
B1_template_rules,U01047,5.92,6.5,0.6433,0.2977,133.35,4.0273,0.1427
B1_template_rules,U01061,5.11,6.35,0.5323,0.3157,122.88,4.2575,0.1522
B1_template_rules,U01075,5.85,6.6,0.5772,0.2988,133.28,3.9876,0.1482
B1_template_rules,U01089,5.99,6.5,0.5814,0.3096,133.94,4.0457,0.1416
B1_template_rules,U01103,5.92,6.5,0.6376,0.3034,135.16,4.0836,0.1463
B1_template_rules,U01117,5.11,6.35,0.5408,0.3072,120.15,4.1723,0.1454
B1_template_rules,U01131,5.85,6.6,0.5761,0.2999,133.66,3.9993,0.1465
B1_template_rules,U01145,5.99,6.5,0.5776,0.3134,135.16,4.0839,0.1467
B1_template_rules,U01159,5.92,6.5,0.6465,0.2945,132.32,3.9951,0.1368
B1_template_rules,U01173,5.11,6.35,0.5308,0.3172,123.35,4.2723,0.1475
B1_template_rules,U01187,5.85,6.6,0.5809,0.2951,132.1,3.9506,0.1401
B1_template_rules,U01201,5.99,6.5,0.5836,0.3074,133.25,4.024,0.1392
B1_template_rules,U01215,5.92,6.5,0.6336,0.3074,136.44,4.1238,0.1461
B1_template_rules,U01229,5.11,6.35,0.5399,0.3081,120.43,4.1808,0.1416
B1_template_rules,U01243,5.85,6.6,0.579,0.297,132.71,3.9696,0.1468
B1_template_rules,U01257,5.99,6.5,0.5784,0.3126,134.9,4.0757,0.1445
B1_template_rules,U01271,5.92,6.5,0.6336,0.3074,136.45,4.1241,0.149
B1_template_rules,U01285,5.11,6.35,0.5287,0.3193,124.03,4.2934,0.154
B1_template_rules,U01299,5.85,6.6,0.578,0.298,133.04,3.9801,0.1447
B1_template_rules,U01313,5.99,6.5,0.5823,0.3087,133.68,4.0374,0.1432
B1_template_rules,U01327,5.92,6.5,0.6363,0.3047,135.59,4.0972,0.1484
B1_template_rules,U01341,5.11,6.35,0.5386,0.3094,120.85,4.1941,0.1471
B1_template_rules,U01355,5.85,6.6,0.5858,0.2902,130.53,3.9016,0.1391
B1_template_rules,U01369,5.99,6.5,0.5764,0.3146,135.55,4.0959,0.1423
B1_template_rules,U01383,5.92,6.5,0.6397,0.3013,134.48,4.0626,0.1408
B1_template_rules,U01397,5.11,6.35,0.5433,0.3047,119.34,4.1469,0.1395
B1_template_rules,U01411,5.85,6.6,0.5787,0.2973,132.83,3.9733,0.146
B1_template_rules,U01425,5.99,6.5,0.5762,0.3148,135.6,4.0975,0.1471
B1_template_rules,U01439,5.92,6.5,0.6423,0.2987,133.67,4.0371,0.1398
B1_template_rules,U01453,5.11,6.35,0.5316,0.3164,123.09,4.2641,0.147
B1_template_rules,U01467,5.85,6.6,0.5791,0.2969,132.7,3.9695,0.1401
B1_template_rules,U01481,5.99,6.5,0.5802,0.3108,134.33,4.0579,0.145
B1_template_rules,U01495,5.92,6.5,0.6391,0.3019,134.7,4.0694,0.1443
B1_template_rules,U01509,5.11,6.35,0.5339,0.3141,122.35,4.2409,0.1492
B1_template_rules,U01523,5.85,6.6,0.5848,0.2912,130.87,3.9122,0.1392
B1_template_rules,U01537,5.99,6.5,0.5852,0.3058,132.75,4.0084,0.1387
B1_template_rules,U01551,5.92,6.5,0.6404,0.3006,134.27,4.0559,0.1397
B1_template_rules,U01565,5.11,6.35,0.5422,0.3058,119.71,4.1585,0.1423
B1_template_rules,U01579,5.92,6.5,0.6403,0.3007,134.31,4.0572,0.1431
B1_template_rules,U01593,5.11,6.35,0.5347,0.3133,122.11,4.2333,0.149
B1_template_rules,U01607,5.92,6.5,0.6424,0.2986,133.63,4.0359,0.1431
B1_template_rules,U01621,5.11,6.35,0.5377,0.3103,121.15,4.2034,0.1426
B1_template_rules,U01635,5.85,6.6,0.5811,0.2949,132.04,3.9488,0.142
B1_template_rules,U01649,5.99,6.5,0.5736,0.3174,136.45,4.1239,0.1465
B1_template_rules,U01663,5.92,6.5,0.6399,0.3011,134.42,4.0606,0.1395
B1_template_rules,U01677,5.11,6.35,0.5322,0.3158,122.91,4.2584,0.1509
B1_template_rules,U01691,5.85,6.6,0.5862,0.2898,130.42,3.898,0.1353
B1_template_rules,U01705,5.99,6.5,0.576,0.315,135.67,4.0996,0.1443
B1_template_rules,U01719,5.92,6.5,0.6376,0.3034,135.18,4.0842,0.1415
B1_template_rules,U01733,5.11,6.35,0.5434,0.3046,119.3,4.1455,0.1402
B1_template_rules,U01747,5.85,6.6,0.583,0.293,131.45,3.9303,0.1412
B1_template_rules,U01761,5.99,6.5,0.5736,0.3174,136.45,4.1241,0.1498
B1_template_rules,U01775,5.92,6.5,0.6444,0.2966,132.98,4.0157,0.1421
B1_template_rules,U01789,5.11,6.35,0.5388,0.3092,120.78,4.192,0.1437
B1_template_rules,U01803,5.85,6.6,0.5796,0.2964,132.52,3.9638,0.1438
B1_template_rules,U01817,5.99,6.5,0.5721,0.3189,136.92,4.1387,0.1523
B1_template_rules,U01831,5.92,6.5,0.6395,0.3015,134.55,4.0648,0.1464
B1_template_rules,U01845,5.11,6.35,0.5355,0.3125,121.84,4.2251,0.1496
B1_template_rules,U01859,5.85,6.6,0.5783,0.2977,132.94,3.9769,0.1474
B1_template_rules,U01873,5.99,6.5,0.5803,0.3107,134.29,4.0565,0.1457
B1_template_rules,U01887,5.92,6.5,0.642,0.299,133.77,4.0403,0.1444
B1_template_rules,U01901,5.11,6.35,0.5305,0.3175,123.43,4.2748,0.1531
B1_template_rules,U01915,5.85,6.6,0.5764,0.2996,133.56,3.9961,0.1478
B1_template_rules,U01929,5.99,6.5,0.5747,0.3163,136.09,4.1127,0.1502
B1_template_rules,U01943,5.92,6.5,0.6385,0.3025,134.89,4.0754,0.1472
B1_template_rules,U01957,5.11,6.35,0.5359,0.3121,121.73,4.2214,0.1493
B1_template_rules,U01971,5.85,6.6,0.5878,0.2882,129.91,3.8821,0.1362
B1_template_rules,U01985,5.99,6.5,0.5753,0.3157,135.91,4.107,0.1489
B1_template_rules,U01999,5.92,6.5,0.6445,0.2965,132.96,4.015,0.1413
B1_template_rules,U02013,5.11,6.35,0.5361,0.3119,121.65,4.2191,0.1431
B1_template_rules,U02027,5.99,6.5,0.5754,0.3156,135.86,4.1056,0.1474
B1_template_rules,U02041,5.92,6.5,0.6436,0.2974,133.24,4.0236,0.1407
B1_template_rules,U02055,5.11,6.35,0.5334,0.3146,122.52,4.2462,0.1491
B1_template_rules,U02069,5.85,6.6,0.5766,0.2994,133.47,3.9936,0.1429
B1_template_rules,U02083,5.99,6.5,0.579,0.312,134.73,4.0702,0.1404
B1_template_rules,U02097,5.92,6.5,0.6468,0.2942,132.21,3.9916,0.1395
B1_template_rules,U02111,5.11,6.35,0.5356,0.3124,121.79,4.2236,0.1464
B1_template_rules,U02125,5.85,6.6,0.5848,0.2912,130.85,3.9117,0.1421
B1_template_rules,U02139,5.99,6.5,0.5777,0.3133,135.15,4.0834,0.1469
B1_template_rules,U02153,5.92,6.5,0.6338,0.3072,136.39,4.1221,0.1489
B1_template_rules,U02167,5.11,6.35,0.5308,0.3172,123.35,4.2721,0.1534
B1_template_rules,U02181,5.85,6.6,0.5742,0.3018,134.25,4.0179,0.1502
B1_template_rules,U02195,5.99,6.5,0.5761,0.3149,135.65,4.0991,0.1491
B1_template_rules,U02209,5.92,6.5,0.6397,0.3013,134.5,4.0632,0.1463
B1_template_rules,U02223,5.11,6.35,0.5395,0.3085,120.56,4.185,0.1464
B1_template_rules,U02237,5.85,6.6,0.5849,0.2911,130.84,3.9112,0.14
B1_template_rules,U02251,5.99,6.5,0.576,0.315,135.67,4.0997,0.1463
B1_template_rules,U02265,5.92,6.5,0.644,0.297,133.12,4.0199,0.1428
B1_template_rules,U02279,5.11,6.35,0.5354,0.3126,121.87,4.226,0.1493
B1_template_rules,U02293,5.85,6.6,0.5828,0.2932,131.52,3.9325,0.1408
B1_template_rules,U02307,5.99,6.5,0.5794,0.3116,134.59,4.066,0.1399
B1_template_rules,U02321,5.92,6.5,0.6396,0.3014,134.53,4.0642,0.1462
B1_template_rules,U02335,5.11,6.35,0.5411,0.3069,120.06,4.1693,0.1431
B1_template_rules,U02349,5.85,6.6,0.5831,0.2929,131.42,3.9295,0.1414
B1_template_rules,U02363,5.99,6.5,0.5732,0.3178,136.57,4.1277,0.1474
B1_template_rules,U02377,5.92,6.5,0.6463,0.2947,132.37,3.9966,0.1397
B1_template_rules,U02391,5.11,6.35,0.5381,0.3099,121.0,4.1986,0.1431
B1_template_rules,U02405,5.85,6.6,0.5834,0.2926,131.3,3.9258,0.1423
B1_template_rules,U02419,5.99,6.5,0.5773,0.3137,135.26,4.0869,0.1482
B1_template_rules,U02433,5.92,6.5,0.6325,0.3085,136.8,4.135,0.152
B1_template_rules,U02447,5.11,6.35,0.5302,0.3178,123.53,4.2779,0.1528
B1_template_rules,U02461,5.85,6.6,0.5783,0.2977,132.95,3.9773,0.1456
B1_template_rules,U02475,5.99,6.5,0.5758,0.3152,135.76,4.1024,0.1434
B1_template_rules,U02489,5.92,6.5,0.6376,0.3034,135.16,4.0838,0.1429
B1_template_rules,U02503,5.11,6.35,0.5359,0.3121,121.7,4.2207,0.1428
B1_template_rules,U02517,5.85,6.6,0.5854,0.2906,130.69,3.9065,0.1414
B1_template_rules,U02531,5.99,6.5,0.5727,0.3183,136.73,4.1329,0.1488
B1_template_rules,U02545,5.92,6.5,0.6338,0.3072,136.39,4.1221,0.151
B1_template_rules,U02559,5.11,6.35,0.5326,0.3154,122.78,4.2545,0.1504
B1_template_rules,U02573,5.85,6.6,0.5761,0.2999,133.65,3.999,0.1431
B1_template_rules,U02587,5.99,6.5,0.5748,0.3162,136.05,4.1117,0.1496
B1_template_rules,U02601,5.92,6.5,0.6378,0.3032,135.1,4.0817,0.1461
B1_template_rules,U02615,5.11,6.35,0.5409,0.3071,120.11,4.171,0.1439
B1_template_rules,U02629,5.99,6.5,0.5826,0.3084,133.56,4.0337,0.1428
B1_template_rules,U02643,5.92,6.5,0.6363,0.3047,135.59,4.0971,0.1439
B1_template_rules,U02657,5.11,6.35,0.5318,0.3162,123.03,4.2621,0.1485
B1_template_rules,U02671,5.85,6.6,0.5785,0.2975,132.87,3.9747,0.1409
B1_template_rules,U02685,5.99,6.5,0.579,0.312,134.73,4.0702,0.1433
B1_template_rules,U02699,5.92,6.5,0.6355,0.3055,135.84,4.1049,0.1445
B1_template_rules,U02713,5.11,6.35,0.5383,0.3097,120.93,4.1966,0.1448
B1_template_rules,U02727,5.85,6.6,0.5763,0.2997,133.58,3.9968,0.1489
B1_template_rules,U02741,5.99,6.5,0.5811,0.3099,134.03,4.0486,0.1428
B1_template_rules,U02755,5.92,6.5,0.6301,0.3109,137.57,4.1589,0.1539
B1_template_rules,U02769,5.11,6.35,0.5297,0.3183,123.69,4.2827,0.1524
B1_template_rules,U02783,5.85,6.6,0.5777,0.2983,133.14,3.9831,0.1478
B1_template_rules,U02797,5.99,6.5,0.5714,0.3196,137.15,4.146,0.1529
B1_template_rules,U02811,5.92,6.5,0.6456,0.2954,132.61,4.0041,0.1415
B1_template_rules,U02825,5.11,6.35,0.5302,0.3178,123.54,4.278,0.1537
B1_template_rules,U02839,5.99,6.5,0.5848,0.3062,132.87,4.0122,0.1387
B1_template_rules,U02853,5.92,6.5,0.6466,0.2944,132.29,3.9941,0.1358
B1_template_rules,U02867,5.11,6.35,0.5346,0.3134,122.13,4.2341,0.1483
B1_template_rules,U02881,5.85,6.6,0.5749,0.3011,134.02,4.0106,0.1449
B1_template_rules,U02895,5.99,6.5,0.5833,0.3077,133.33,4.0266,0.1392
B1_template_rules,U02909,5.92,6.5,0.6458,0.2952,132.55,4.0022,0.1379
B1_template_rules,U02923,5.11,6.35,0.5431,0.3049,119.4,4.1486,0.1382
B1_template_rules,U02937,5.85,6.6,0.5857,0.2903,130.59,3.9033,0.1415
B1_template_rules,U02951,5.99,6.5,0.5763,0.3147,135.59,4.0973,0.149
B1_template_rules,U02965,5.92,6.5,0.6388,0.3022,134.79,4.0721,0.1452
B1_template_rules,U02979,5.11,6.35,0.5304,0.3176,123.48,4.2764,0.1516
B1_template_rules,U02993,5.85,6.6,0.5822,0.2938,131.71,3.9384,0.1442
B1_template_rules,U03007,5.99,6.5,0.5825,0.3085,133.61,4.0354,0.144
B1_template_rules,U03021,5.92,6.5,0.6331,0.3079,136.61,4.129,0.1515
B1_template_rules,U03035,5.11,6.35,0.5395,0.3085,120.57,4.1852,0.1464
B1_template_rules,U03049,5.85,6.6,0.581,0.295,132.09,3.9504,0.1398
B1_template_rules,U03063,5.99,6.5,0.5836,0.3074,133.24,4.0238,0.1394
B1_template_rules,U03077,5.92,6.5,0.639,0.302,134.71,4.0698,0.141
B1_template_rules,U03091,5.11,6.35,0.5424,0.3056,119.65,4.1565,0.1387
B1_template_rules,U03105,5.85,6.6,0.5811,0.2949,132.05,3.9492,0.1428
B1_template_rules,U03119,5.99,6.5,0.5764,0.3146,135.57,4.0964,0.1449
B1_template_rules,U03133,5.92,6.5,0.6408,0.3002,134.13,4.0516,0.1415
B1_template_rules,U03147,5.11,6.35,0.5345,0.3135,122.14,4.2345,0.1446
B1_template_rules,U03161,5.85,6.6,0.576,0.3,133.67,3.9996,0.1464
B1_template_rules,U03175,5.99,6.5,0.5745,0.3165,136.15,4.1147,0.1497
B1_template_rules,U03189,5.92,6.5,0.6363,0.3047,135.6,4.0974,0.1476
B1_template_rules,U03203,5.11,6.35,0.5354,0.3126,121.88,4.2263,0.1492
B1_template_rules,U03217,4.55,6.35,0.4893,0.3087,117.43,4.0872,0.1386
B1_template_rules,U03231,4.55,6.35,0.491,0.307,116.89,4.0703,0.1353
B1_template_rules,U03245,4.55,6.35,0.4938,0.3042,115.99,4.0422,0.1322
B1_template_rules,U03259,4.55,6.35,0.4906,0.3074,117.02,4.0743,0.1362
B1_template_rules,U03273,5.85,6.6,0.5785,0.2975,132.87,3.9746,0.1405
B1_template_rules,U03287,5.99,6.5,0.5854,0.3056,132.67,4.0059,0.1366
B1_template_rules,U03301,5.92,6.5,0.6369,0.3041,135.39,4.091,0.1445
B1_template_rules,U03315,5.11,6.35,0.5304,0.3176,123.47,4.2761,0.1478
B1_template_rules,U03329,5.85,6.6,0.5793,0.2967,132.62,3.967,0.145
B1_template_rules,U03343,5.99,6.5,0.5845,0.3065,132.97,4.0155,0.1399
B1_template_rules,U03357,5.92,6.5,0.6336,0.3074,136.45,4.1242,0.1487
B1_template_rules,U03371,5.11,6.35,0.5414,0.3066,119.94,4.1657,0.1412
B1_template_rules,U03385,5.85,6.6,0.5841,0.2919,131.09,3.919,0.14
B1_template_rules,U03399,5.99,6.5,0.5728,0.3182,136.72,4.1324,0.1512
B1_template_rules,U03413,5.92,6.5,0.6339,0.3071,136.36,4.1214,0.1509
B1_template_rules,U03427,5.11,6.35,0.5381,0.3099,121.0,4.1988,0.1463
B1_template_rules,U03441,5.85,6.6,0.5788,0.2972,132.79,3.972,0.1416
B1_template_rules,U03455,5.99,6.5,0.5813,0.3097,133.98,4.047,0.1393
B1_template_rules,U03469,5.92,6.5,0.6407,0.3003,134.19,4.0534,0.1403
B1_template_rules,U03483,5.11,6.35,0.5434,0.3046,119.32,4.1462,0.1392
B1_template_rules,U03497,5.85,6.6,0.5848,0.2912,130.85,3.9116,0.1358
B1_template_rules,U03511,5.99,6.5,0.575,0.316,136.01,4.1104,0.1445
B1_template_rules,U03525,5.92,6.5,0.6425,0.2985,133.61,4.0353,0.1435
B1_template_rules,U03539,5.11,6.35,0.5358,0.3122,121.76,4.2224,0.148
B1_template_rules,U03553,5.85,6.6,0.5757,0.3003,133.77,4.0028,0.1467
B1_template_rules,U03567,5.99,6.5,0.5858,0.3052,132.54,4.0019,0.1354
B1_template_rules,U03581,5.92,6.5,0.6344,0.3066,136.21,4.1165,0.1493
B1_template_rules,U03595,5.11,6.35,0.5404,0.3076,120.27,4.1759,0.1435
B1_template_rules,U03609,5.85,6.6,0.5863,0.2897,130.39,3.8971,0.1362
B1_template_rules,U03623,5.99,6.5,0.5828,0.3082,133.49,4.0317,0.1417
B1_template_rules,U03637,5.92,6.5,0.6449,0.2961,132.82,4.0108,0.1365
B1_template_rules,U03651,5.11,6.35,0.5379,0.3101,121.08,4.2013,0.1421
B1_template_rules,U03665,5.85,6.6,0.5751,0.3009,133.96,4.0089,0.1473
B1_template_rules,U03679,5.99,6.5,0.5802,0.3108,134.35,4.0584,0.1413
B1_template_rules,U03693,5.92,6.5,0.6391,0.3019,134.68,4.0686,0.1435
B1_template_rules,U03707,5.11,6.35,0.5363,0.3117,121.57,4.2167,0.1476
B1_template_rules,U03721,5.85,6.6,0.577,0.299,133.35,3.9897,0.1438
B1_template_rules,U03735,5.99,6.5,0.5726,0.3184,136.78,4.1344,0.1482
B1_template_rules,U03749,5.92,6.5,0.6381,0.3029,135.01,4.0791,0.1417
B1_template_rules,U03763,5.11,6.35,0.5312,0.3168,123.2,4.2676,0.152
B1_template_rules,U03777,5.85,6.6,0.5876,0.2884,129.98,3.8844,0.1385
B1_template_rules,U03791,5.99,6.5,0.576,0.315,135.66,4.0995,0.1492
B1_template_rules,U03805,5.92,6.5,0.6326,0.3084,136.77,4.1341,0.1519
B1_template_rules,U03819,5.11,6.35,0.5308,0.3172,123.35,4.2721,0.1501
B1_template_rules,U03833,5.85,6.6,0.5875,0.2885,130.01,3.8854,0.136
B1_template_rules,U03847,5.99,6.5,0.5812,0.3098,134.01,4.0477,0.1397
B1_template_rules,U03861,5.92,6.5,0.644,0.297,133.12,4.0201,0.1373
B1_template_rules,U03875,5.11,6.35,0.5339,0.3141,122.36,4.2412,0.1492
B1_template_rules,U03889,5.85,6.6,0.5815,0.2945,131.91,3.9446,0.1411
B1_template_rules,U03903,5.99,6.5,0.5847,0.3063,132.9,4.013,0.142
B1_template_rules,U03917,5.92,6.5,0.6465,0.2945,132.33,3.9953,0.1343
B1_template_rules,U03931,5.11,6.35,0.5394,0.3086,120.58,4.1856,0.1406
B1_template_rules,U03945,5.99,6.5,0.5712,0.3198,137.21,4.1479,0.1509
B1_template_rules,U03959,5.92,6.5,0.6392,0.3018,134.65,4.0678,0.1466
B1_template_rules,U03973,5.11,6.35,0.5298,0.3182,123.68,4.2824,0.1517
B1_template_rules,U03987,5.85,6.6,0.5789,0.2971,132.76,3.9712,0.1469
B1_template_rules,U04001,5.99,6.5,0.5836,0.3074,133.26,4.0243,0.1431
B1_template_rules,U04015,5.92,6.5,0.6341,0.3069,136.3,4.1195,0.1508
B1_template_rules,U04029,5.11,6.35,0.5394,0.3086,120.59,4.186,0.1465
B1_template_rules,U04043,5.85,6.6,0.5834,0.2926,131.31,3.9258,0.1433
B1_template_rules,U04057,5.99,6.5,0.5756,0.3154,135.81,4.1042,0.1495
B1_template_rules,U04071,5.92,6.5,0.6328,0.3082,136.7,4.1318,0.1517
B1_template_rules,U04085,5.11,6.35,0.5384,0.3096,120.91,4.1959,0.1473
B1_template_rules,U04099,5.85,6.6,0.5817,0.2943,131.84,3.9426,0.1425
B1_template_rules,U04113,5.99,6.5,0.5803,0.3107,134.31,4.0572,0.1401
B1_template_rules,U04127,5.92,6.5,0.6417,0.2993,133.86,4.0432,0.1422
B1_template_rules,U04141,5.11,6.35,0.5326,0.3154,122.76,4.2536,0.1516
B1_template_rules,U04155,5.85,6.6,0.5873,0.2887,130.05,3.8866,0.1401
B1_template_rules,U04169,5.99,6.5,0.5845,0.3065,132.96,4.0149,0.1402
B1_template_rules,U04183,5.92,6.5,0.6431,0.2979,133.41,4.0291,0.1404
B1_template_rules,U04197,5.11,6.35,0.5407,0.3073,120.16,4.1725,0.1454
B1_template_rules,U04211,5.85,6.6,0.5799,0.2961,132.44,3.9613,0.1446
B1_template_rules,U04225,5.99,6.5,0.5842,0.3068,133.05,4.0178,0.1413
B1_template_rules,U04239,5.92,6.5,0.6364,0.3046,135.54,4.0956,0.1468
B1_template_rules,U04253,5.11,6.35,0.533,0.315,122.65,4.2503,0.1501
B1_template_rules,U04267,5.85,6.6,0.5868,0.2892,130.22,3.8918,0.1405
B1_template_rules,U04281,5.99,6.5,0.5756,0.3154,135.82,4.1045,0.1489
B1_template_rules,U04295,5.92,6.5,0.6368,0.3042,135.43,4.0921,0.1486
B1_template_rules,U04309,5.11,6.35,0.5351,0.3129,121.95,4.2286,0.1494
B1_template_rules,U04323,5.85,6.6,0.5775,0.2985,133.2,3.9849,0.1464
B1_template_rules,U04337,5.99,6.5,0.5757,0.3153,135.76,4.1026,0.1494
B1_template_rules,U04351,5.92,6.5,0.6355,0.3055,135.84,4.105,0.1496
B1_template_rules,U04365,5.11,6.35,0.5286,0.3194,124.06,4.2943,0.1551
B1_template_rules,U04379,5.85,6.6,0.5756,0.3004,133.81,4.0041,0.1468
B1_template_rules,U04393,5.99,6.5,0.5763,0.3147,135.57,4.0966,0.1458
B1_template_rules,U04407,5.92,6.5,0.6416,0.2994,133.88,4.0437,0.144
B1_template_rules,U04421,5.11,6.35,0.5311,0.3169,123.24,4.2687,0.1528
B1_template_rules,U04435,5.85,6.6,0.5825,0.2935,131.59,3.9345,0.144
B1_template_rules,U04449,5.99,6.5,0.583,0.308,133.45,4.0305,0.1436
B1_template_rules,U04463,5.92,6.5,0.6375,0.3035,135.21,4.0852,0.1477
B1_template_rules,U04477,5.11,6.35,0.5398,0.3082,120.45,4.1817,0.1461
B1_template_rules,U04491,5.85,6.6,0.5781,0.2979,133.01,3.9789,0.1421
B1_template_rules,U04505,5.99,6.5,0.5793,0.3117,134.63,4.0673,0.144
B1_template_rules,U04519,5.92,6.5,0.6359,0.3051,135.7,4.1007,0.145
B1_template_rules,U04533,5.11,6.35,0.5325,0.3155,122.79,4.2546,0.1461
B1_template_rules,U04547,4.55,6.35,0.4945,0.3035,115.76,4.0351,0.1344
B1_template_rules,U04561,5.46,6.15,0.4585,0.3695,131.28,4.5951,0.1632
B1_template_rules,U04575,5.46,6.15,0.4584,0.3696,131.33,4.5965,0.1633
B1_template_rules,U04589,5.85,6.6,0.5774,0.2986,133.24,3.9863,0.1452
B1_template_rules,U04603,4.55,6.35,0.4853,0.3127,118.71,4.1271,0.1417
B1_template_rules,U04617,4.55,6.35,0.4822,0.3158,119.71,4.1584,0.1443
B1_template_rules,U04631,5.85,6.6,0.584,0.292,131.11,3.9196,0.1415
B1_template_rules,U04645,4.55,6.35,0.4896,0.3084,117.33,4.0841,0.1383
B1_template_rules,U04659,5.85,6.6,0.5815,0.2945,131.93,3.9453,0.1416
